student_id,name,college,major,study_time,library_count,consume_avg,night_net_ratio,risk_prob,risk_label,cluster,study_index,self_discipline_index,health_index,risk_index,development_index,performance_level,study_index_display,self_discipline_index_display,health_index_display,risk_index_display,development_index_display
pjxxxxbj937,,通信工程学院,通信工程,2061.0,90.0,,0.0,0.0010550544350559,1.0,0,121.41266,154.1,76.17146666666666,22.055934065934064,34.293040000000005,高表现,82.8,74.5,76.2,82.2,34.3
pjxxxxbj941,,通信工程学院,通信工程,1037.0,0.0,,0.0,0.1943265301827025,1.0,0,11.62676,120.8,70.7,4062.4,24.61264000000001,低表现,12.8,28.2,70.7,17.1,24.6
pjxxxxbj942,,通信工程学院,通信工程,11488.0,0.0,,0.0,0.1441629809490734,1.0,0,12.516430819672133,123.20000000000002,76.2184,3013.73,36.181920000000005,高表现,30.7,31.1,76.2,29.0,36.2
pjxxxxbj943,,通信工程学院,通信工程,1199.0,132.0,,0.0,0.0002056670447677,1.0,0,170.62838163934427,185.7,86.76808333333334,4.299473684210526,31.48192,中表现,83.8,83.8,86.8,92.4,31.5
pjxxxxbj944,,通信工程学院,通信工程,478.0,0.0,,0.0,0.0530762467579557,1.0,0,11.118862448979591,119.8,72.32636666666667,1109.56,24.074960000000004,中表现,8.1,27.4,72.3,70.0,24.1
pjxxxxbj945,,通信工程学院,通信工程,12676.0,383.0,,0.0,0.0002992689774194,1.0,0,472.0234742857143,214.3,76.15208333333334,6.256223958333333,23.45104,低表现,91.5,88.7,76.2,89.8,23.5
pjxxxxbj953,,通信工程学院,通信工程,2036.0,0.0,,0.0,0.0746873239059326,1.0,0,13.034089166666666,146.6,88.78048333333334,1561.34,38.463440000000006,高表现,44.6,67.0,88.8,62.2,38.5
pjxxxxbj955,,通信工程学院,通信工程,3171.0,552.0,,0.0,0.0004348038933614,1.0,0,674.342427826087,258.4,84.55458333333334,9.089584086799276,26.21832,中表现,94.7,93.4,84.6,87.3,26.2
pjxxxxbj957,,通信工程学院,通信工程,3906.0,0.0,,0.0,0.0861572961901017,1.0,0,13.849223076923078,123.20000000000002,77.87876666666668,1801.12,47.4532,高表现,65.6,31.1,77.9,56.6,47.5
pjxxxxbj958,,通信工程学院,通信工程,3779.0,0.0,,0.0,0.0634072581609584,1.0,0,14.51726,151.0,81.58416666666668,1325.53,81.41984000000001,高表现,75.7,71.4,81.6,66.4,81.4
pjxxxxbj963,,通信工程学院,通信工程,653.0,292.0,,0.0,3.587491761821645e-05,1.0,0,363.5483993548387,155.5,67.82000000000001,0.7499658703071672,29.36392,高表现,89.1,75.4,67.8,97.4,29.4
pjxxxxbj966,,通信工程学院,通信工程,841.0,0.0,,0.0,0.1013574729897412,1.0,0,12.246228888888888,120.4,75.94376666666668,2118.88,31.51736,中表现,23.7,27.8,75.9,49.1,31.5
pjxxxxbj968,,通信工程学院,通信工程,5528.0,0.0,,0.0,0.0688284440770685,1.0,0,12.033451875,117.60000000000002,75.45163333333333,1438.86,22.09312,低表现,19.2,25.4,75.5,64.4,22.1
pjxxxxbj970,,通信工程学院,通信工程,2102.0,0.0,,0.0,0.1084179780741659,1.0,0,13.790033333333334,100.6,70.23178333333334,2266.48,28.788000000000004,高表现,64.0,12.8,70.2,45.1,28.8
pjxxxxbj975,,通信工程学院,通信工程,1259.0,0.0,,0.0,0.1445652766656047,1.0,0,13.444561904761905,122.4,70.77631666666667,3022.14,30.8812,中表现,55.4,30.0,70.8,28.8,30.9
pjxxxxbj980,,通信工程学院,通信工程,389.0,0.0,,0.5,0.2552760054761966,1.0,0,12.375437627118645,157.45000000000002,78.00523333333332,5336.55,33.267920000000004,低表现,27.0,76.2,78.0,9.9,33.3
pjxxxxbj981,,通信工程学院,通信工程,2252.0,0.0,,0.0,0.1729163617159897,1.0,0,11.563182857142856,126.4,71.89996666666666,3614.82,24.02816,中表现,12.0,34.7,71.9,20.9,24.0
pjxxxxbj986,,通信工程学院,通信工程,790.0,0.0,,0.0,0.3445741740500607,1.0,0,11.994142295081966,134.0,72.94113333333334,7203.33,24.72752,低表现,18.4,45.3,72.9,2.9,24.7
pjxxxxbj987,,通信工程学院,通信工程,532.0,0.0,,0.0,0.1033431204562349,1.0,0,13.210158245614036,108.0,72.78483333333334,2160.39,40.05544,高表现,49.3,17.1,72.8,47.9,40.1
pjxxxxbj988,,通信工程学院,通信工程,1471.0,0.0,,0.0,0.2414582717452554,1.0,0,13.082679999999998,105.4,71.111,5047.69,34.083119999999994,高表现,45.6,15.3,71.1,11.1,34.1
pjxxxxbj989,,通信工程学院,通信工程,8094.0,772.0,,0.0,0.0001084297952126,1.0,0,940.5660585964912,291.3,79.3648,2.266727037516171,35.89848,高表现,97.1,95.8,79.4,95.6,35.9
pjxxxxbj995,,通信工程学院,通信工程,1555.0,0.0,,0.0,0.0986873009449404,1.0,0,11.906240869565217,114.8,75.29655,2063.06,26.345920000000003,低表现,17.0,22.7,75.3,50.4,26.3
pjxxxxbj997,,通信工程学院,通信工程,3052.0,0.0,,0.0,0.249979669954872,1.0,0,13.254890714285716,64.60000000000001,64.31360000000001,5225.83,34.29592000000001,高表现,50.2,4.0,64.3,10.4,34.3
pjxxztbj990,,通信工程学院,信息工程,133402.0,0.0,,0.0,0.0981716353296959,0.0,0,12.52939304347826,121.4,78.08175,2052.28,31.19392,中表现,31.0,29.1,78.1,50.6,31.2
pjxxztbj994,,通信工程学院,信息工程,98219.0,0.0,,0.0,0.2924929036183653,1.0,3,12.939538333333331,83.80000000000001,62.5784,6114.57,25.88032,低表现,41.6,6.4,62.6,6.4,25.9
pjxxztbj995,,通信工程学院,信息工程,116290.0,250.0,,0.0,0.0010496497112737,1.0,3,312.3632850450451,189.4,74.71345,21.94294820717132,24.244960000000003,低表现,87.6,84.8,74.7,82.3,24.2
pjxxztbj998,,通信工程学院,信息工程,113083.0,0.0,,0.0,0.0802127909946988,1.0,3,12.285101724137933,96.0,58.66535,1676.85,25.6472,低表现,24.8,10.3,58.7,59.6,25.6
pjxxztfj972,,通信工程学院,信息工程（第二学士学位）,0.0,0.0,,0.0,0.0,1.0,1,10.3349375,0.0,0.0,0.0,23.292,低表现,4.3,0.7,0.0,98.8,23.3
pjxxztfj975,,通信工程学院,信息工程（第二学士学位）,0.0,0.0,,0.0,0.0,1.0,1,5.056649999999999,0.0,0.0,0.0,20.2266,低表现,0.2,0.7,0.0,98.8,20.2
pjxxztfj982,,通信工程学院,信息工程（第二学士学位）,1.0,0.0,,0.0,0.0,1.0,1,9.243384615384617,0.8,0.2,0.0,18.976,低表现,2.8,2.0,0.2,98.8,19.0
pjxxztfj986,,通信工程学院,信息工程（第二学士学位）,0.0,0.0,,0.0,0.0,1.0,1,6.125116666666667,0.0,0.0,0.0,20.2178,低表现,0.8,0.7,0.0,98.8,20.2
pjxxztfj988,,通信工程学院,信息工程（第二学士学位）,2.0,0.0,,0.0,0.0,1.0,1,9.86605,0.0,0.0,0.0,19.3542,低表现,3.3,0.7,0.0,98.8,19.4
pjxxztfj991,,通信工程学院,信息工程（第二学士学位）,2.0,0.0,,0.0,0.0,1.0,1,6.258825,0.2,0.2,0.0,20.510800000000003,低表现,0.9,1.5,0.2,98.8,20.5
pjxxztfj992,,通信工程学院,信息工程（第二学士学位）,1.0,0.0,,0.0,0.0,1.0,1,10.0428,0.0,0.0,0.0,22.24,低表现,3.6,0.7,0.0,98.8,22.2
pjxxztfj995,,通信工程学院,信息工程（第二学士学位）,0.0,0.0,,0.0,0.0,1.0,1,5.621705882352941,0.4,0.4,0.0,22.244,低表现,0.5,1.7,0.4,98.8,22.2
pjxxztfj997,,通信工程学院,信息工程（第二学士学位）,1.0,0.0,,0.0,0.0,1.0,1,4.591150000000001,7.000000000000001,5.9,0.0,18.364600000000003,低表现,0.1,2.5,5.9,98.8,18.4
pjxxzxbj995,,通信工程学院,通信工程,56943.0,0.0,,0.0,0.1527212124169218,1.0,0,12.22990888888889,95.0,64.37285,3192.64,22.32248000000001,低表现,23.1,9.9,64.4,26.1,22.3
pjxxzxbj998,,通信工程学院,通信工程,86586.0,0.0,,0.0,0.0462333927449005,1.0,3,13.007724747474748,89.2,62.32286666666667,966.51,26.751666666666665,低表现,43.7,7.7,62.3,72.1,26.8
pjxxzxkj978,,通信工程学院,通信工程,44754.0,0.0,,0.0,0.3208148090745668,1.0,3,12.021617272727273,86.60000000000001,55.23785,6706.64,20.744560000000003,低表现,18.8,7.0,55.2,4.2,20.7
pjxxzxkj979,,通信工程学院,通信工程,18825.0,0.0,,0.0,0.123987444164129,1.0,0,12.728826075949367,123.4,67.9696,2591.96,24.28776,低表现,36.4,31.3,68.0,36.4,24.3
pjxxzxkj981,,通信工程学院,通信工程,178185.0,0.0,,0.0,0.2099720545591441,1.0,3,13.566906315789472,143.8,79.5158,4389.47,35.09432,高表现,58.8,62.9,79.5,15.0,35.1
pjxxzxkj983,,通信工程学院,通信工程,153643.0,0.0,,0.0,0.2326379022837577,1.0,3,12.651887848101264,103.2,64.70005,4863.3,25.69464,中表现,34.5,14.2,64.7,12.1,25.7
pjxxzxkj987,,通信工程学院,通信工程,219731.0,105.0,,0.0,0.0020576171800786,1.0,3,139.20452474226806,195.1,81.5081,43.01452830188679,35.110800000000005,高表现,83.2,86.0,81.5,79.9,35.1
pjxxzxkj990,,通信工程学院,通信工程,99143.0,0.0,,0.0,0.1722715405199325,1.0,3,13.989341386138614,153.8,87.91154999999999,3601.34,41.65792,高表现,68.6,74.3,87.9,21.1,41.7
pjxxzxkj991,,通信工程学院,通信工程,180076.0,0.0,,0.0,0.1729694590103238,1.0,3,12.981951794871796,160.20000000000002,74.55145,3615.93,24.16632,中表现,42.7,77.8,74.6,20.9,24.2
pjxxzxkj995,,通信工程学院,通信工程,148041.0,0.0,,0.0,0.1312464661598027,0.0,3,13.673026976744186,134.60000000000002,72.3762,2743.71,34.38248,中表现,61.2,46.2,72.4,33.2,34.4
pjxxzxkj997,,通信工程学院,通信工程,71656.0,0.0,,0.0,0.1064141531555578,0.0,3,13.282264324324323,147.20000000000002,82.57440000000001,2224.59,31.18376,高表现,50.8,67.7,82.6,46.2,31.2
pjxxzxkj998,,通信工程学院,通信工程,122181.0,0.0,,0.0,0.0529159981669474,1.0,3,12.4504675,97.8,67.41025,1106.21,27.360320000000005,低表现,28.9,11.3,67.4,70.2,27.4
pjxyqwbj001,,计算机科学与技术学院,计算机科学与技术,104285.0,0.0,,0.0,0.1178515973675222,1.0,3,13.681961052631578,137.8,76.78710000000001,2463.69,34.01736,高表现,61.5,52.1,76.8,39.8,34.0
pjxyqwbj002,,计算机科学与技术学院,计算机科学与技术,17024.0,0.0,,0.0,0.0977238959828787,1.0,0,13.213949545454543,147.60000000000002,83.9367,2042.92,32.534479999999995,高表现,49.4,68.2,83.9,51.0,32.5
pjxyqwbj003,,人工智能学院,智能科学与技术,11720.0,0.0,,0.0,0.0681649670748939,1.0,0,12.715381052631578,134.6,71.3855,1424.99,24.62544,中表现,36.0,46.0,71.4,64.7,24.6
pjxyqwbj004,,计算机科学与技术学院,物联网工程,76667.0,0.0,,0.0,0.1019606773875365,0.0,0,13.500265833333334,97.0,59.2544,2131.49,30.056480000000004,中表现,56.8,10.8,59.3,48.8,30.1
pjxyqwbj006,,网络与信息安全学院,信息安全,224648.0,0.0,,0.0,0.0706925896267977,0.0,0,14.922644462809918,150.0,86.2766,1477.83,55.97752,高表现,78.0,70.6,86.3,64.2,56.0
pjxyqwbj007,,网络与信息安全学院,网络空间安全,149625.0,0.0,,0.0,0.2184881908747277,1.0,3,13.100527272727271,117.8,63.8063,4567.5,24.816,低表现,46.2,25.6,63.8,13.8,24.8
pjxyqwbj013,,计算机科学与技术学院,计算机科学与技术,48778.0,0.0,,0.0,0.0521037530698368,1.0,0,13.683929473684213,139.4,79.4277,1089.23,39.39096,高表现,61.6,55.2,79.4,70.4,39.4
pjxyqwbj015,,计算机科学与技术学院,软件工程,34619.0,0.0,,0.0,0.0700759913169181,1.0,3,13.385353548387098,114.6,67.82215,1464.94,34.23264,中表现,54.0,22.4,67.8,64.3,34.2
pjxyqwbj016,,人工智能学院,人工智能,69400.0,0.0,,0.0,0.0880185716158128,1.0,0,13.007844761904762,144.0,77.15230000000001,1840.03,25.37016,中表现,43.7,63.3,77.2,55.8,25.4
pjxyqwbj018,,人工智能学院,智能科学与技术,25047.0,0.0,,0.0,0.2408885521276707,1.0,0,13.703981666666666,117.4,74.1461,5035.78,24.81976000000001,中表现,62.1,25.3,74.1,11.2,24.8
pjxyqwbj020,,人工智能学院,人工智能,32338.0,0.0,,0.0,0.376597582781552,1.0,0,13.824896091954022,150.8,81.75575,7872.78,41.66032,高表现,65.0,71.3,81.8,2.0,41.7
pjxyqwbj022,,计算机科学与技术学院,软件工程,47699.0,3.0,,0.0,0.0566746647455969,1.0,0,15.635870505050503,156.5,74.41285,1184.785,25.11528,低表现,80.5,75.8,74.4,68.8,25.1
pjxyqwbj023,,网络与信息安全学院,信息安全,254704.0,0.0,,0.0,0.0618851357233812,0.0,0,13.113213333333332,139.60000000000002,78.7535,1293.71,29.22752,中表现,46.4,55.8,78.8,67.1,29.2
pjxyqwbj027,,计算机科学与技术学院,软件工程,21838.0,0.0,,0.0,0.2071569412514314,1.0,3,12.941420273972604,60.400000000000006,53.629850000000005,4330.62,25.012640000000005,低表现,41.8,3.9,53.6,15.2,25.0
pjxyqwbj031,,网络与信息安全学院,信息安全,678483.0,0.0,,0.0,0.1467083025990886,0.0,0,14.376327118644069,132.4,73.7114,3066.94,30.5808,中表现,74.2,43.1,73.7,28.0,30.6
pjxyqwbj033,,计算机科学与技术学院,计算机科学与技术,80639.0,0.0,,0.0,0.0553426880242161,0.0,0,12.612831428571427,116.20000000000002,65.1306,1156.94,25.581040000000005,中表现,33.4,24.0,65.1,69.3,25.6
pjxyqwbj034,,计算机科学与技术学院,计算机科学与技术,58252.0,0.0,,0.0,0.0512771573526358,0.0,3,14.34072843373494,148.8,84.21835,1071.95,35.150479999999995,高表现,73.8,69.6,84.2,70.7,35.2
pjxyqwbj035,,人工智能学院,人工智能,9684.0,0.0,,0.0,0.2132119462215295,1.0,0,13.520680000000002,109.8,66.47160000000001,4457.2,31.478720000000006,中表现,57.4,18.0,66.5,14.5,31.5
pjxyqwbj036,,计算机科学与技术学院,数字媒体技术,48918.0,62.0,,0.0909090909090909,0.0074284276490253,1.0,3,88.91836767123286,109.05,62.7448,155.29142857142858,45.61232,高表现,82.2,17.7,62.7,78.0,45.6
pjxyqwbj038,,计算机科学与技术学院,计算机科学与技术,58561.0,84.0,,0.0,0.0021456990882066,1.0,0,113.26063777777776,131.2,64.039,44.85588235294118,25.921440000000004,低表现,82.7,40.7,64.0,79.8,25.9
pjxyqwbj041,,人工智能学院,人工智能,10871.0,0.0,,0.0,0.1135497598184551,1.0,0,11.735515172413791,118.4,67.09795000000001,2373.76,23.81944,低表现,14.4,26.5,67.1,42.4,23.8
pjxyqwbj043,,计算机科学与技术学院,计算机科学与技术,46148.0,0.0,,0.0,0.007172918275132,1.0,0,13.011044583333334,124.20000000000002,68.0768,149.95,33.34672,中表现,43.8,32.2,68.1,78.1,33.3
pjxyqwbj044,,计算机科学与技术学院,软件工程,68701.0,0.0,,0.0,0.0999472853888683,1.0,3,12.559243853211008,120.8,70.16125000000001,2089.4,23.65048,低表现,31.8,28.2,70.2,49.7,23.7
pjxyqwbj046,,计算机科学与技术学院,软件工程,123679.0,0.0,,0.0,0.1243576901624585,1.0,0,13.8859013592233,67.80000000000001,55.695800000000006,2599.7,30.069120000000005,中表现,66.4,4.2,55.7,36.2,30.1
pjxyqwbj047,,网络与信息安全学院,网络工程,246872.0,0.0,,0.0,0.2114061598601675,1.0,0,12.733843157894738,91.4,58.943,4419.45,25.12032,低表现,36.6,8.7,58.9,14.8,25.1
pjxyqwbj049,,计算机科学与技术学院,软件工程,55359.0,0.0,,0.0,0.1749885912570282,1.0,3,12.235780769230768,102.0,66.7347,3658.14,24.7412,低表现,23.3,13.6,66.7,20.3,24.7
pjxyqwbj050,,计算机科学与技术学院,计算机科学与技术,46345.0,0.0,,0.0,0.1095775081774616,0.0,3,13.335132631578947,98.4,65.42954999999999,2290.7200000000003,31.297120000000003,中表现,52.5,11.7,65.4,44.4,31.3
pjxyqwbj052,,网络与信息安全学院,信息安全,400190.0,4.0,,0.0,0.041567719141144,1.0,3,18.81183411764706,107.6,72.58105,868.9739999999999,23.74696,低表现,81.0,16.9,72.6,73.1,23.7
pjxyqwbj053,,计算机科学与技术学院,计算机科学与技术,52803.0,588.0,,0.0,0.0001970168775588,0.0,0,718.3288719008265,287.9,88.11495,4.118641765704584,41.086000000000006,高表现,95.2,95.6,88.1,92.6,41.1
pjxyqwbj054,,计算机科学与技术学院,计算机科学与技术,53382.0,216.0,,0.0,0.0005020843294724,0.0,0,274.18636,199.1,80.14900000000002,10.496082949308756,44.05104,高表现,86.8,86.4,80.1,86.5,44.1
pjxyqwbj058,,人工智能学院,人工智能,105545.0,0.0,,0.0,0.1120721243031578,0.0,0,14.113687368421052,135.8,77.36505,2342.87,39.64216,高表现,70.4,48.4,77.4,43.2,39.6
pjxyqwbj059,,计算机科学与技术学院,计算机科学与技术,82913.0,0.0,,0.0,0.1037272387206517,1.0,3,12.321234901960784,142.4,75.7745,2168.42,27.09792,低表现,25.7,60.4,75.8,47.7,27.1
pjxyqwbj061,,人工智能学院,人工智能,19893.0,0.0,,0.0,0.3383852299591198,1.0,0,13.514143146067417,127.0,72.09904999999999,7073.95,33.902640000000005,高表现,57.3,35.5,72.1,3.2,33.9
pjxyqwbj062,,计算机科学与技术学院,软件工程,169239.0,0.0,,0.0,0.0510054522789263,1.0,3,12.333926808510638,135.60000000000002,74.59475,1066.27,32.18992,中表现,26.0,48.2,74.6,70.8,32.2
pjxyqwbj069,,人工智能学院,智能科学与技术,43014.0,0.0,,0.0,0.2363087909028549,1.0,0,13.353883181818182,136.4,77.24415,4940.04,33.00976,高表现,53.3,49.5,77.2,11.7,33.0
pjxyqwbj072,,网络与信息安全学院,网络空间安全,345738.0,0.0,,0.0,0.0837951841232393,0.0,0,13.533591089108912,153.4,85.25720000000001,1751.74,38.91480000000001,高表现,57.8,73.9,85.3,57.8,38.9
pjxyqwbj073,,网络与信息安全学院,网络空间安全,96584.0,0.0,,0.0,0.1645427748933031,0.0,0,13.41826701754386,170.0,86.35560000000001,3439.77,38.76184,高表现,54.6,81.3,86.4,23.0,38.8
pjxyqwbj077,,人工智能学院,智能科学与技术,4085.0,0.0,,0.0,0.0649695623347884,1.0,0,10.198782608695652,188.0,86.57724999999999,1358.19,20.540000000000003,低表现,4.0,84.4,86.6,65.9,20.5
pjxyqwbj078,,网络与信息安全学院,网络工程,107420.0,0.0,,0.0,0.1629967347555754,0.0,3,13.83237775280899,1.6,31.0,3407.45,34.990320000000004,中表现,65.1,2.3,31.0,23.5,35.0
pjxyqwbj080,,人工智能学院,智能科学与技术,32759.0,0.0,,0.0,0.2685383702096434,1.0,0,13.138056074766356,147.8,78.49255,5613.8,23.848000000000003,低表现,47.1,68.5,78.5,8.1,23.8
pjxyqwbj082,,计算机科学与技术学院,数据科学与大数据技术,26486.0,0.0,,0.0,0.0336081955434627,1.0,0,12.497874495412844,107.20000000000002,63.60235,702.58,27.02192,低表现,30.0,16.6,63.6,74.7,27.0
pjxyqwbj084,,计算机科学与技术学院,计算机科学与技术,72588.0,0.0,,0.0,0.0232183465980898,1.0,0,12.257670188679246,112.4,67.4007,485.38,29.931360000000005,中表现,24.0,20.5,67.4,76.4,29.9
pjxyqwbj085,,计算机科学与技术学院,软件工程,18699.0,0.0,,0.0,0.2169722870391896,1.0,3,13.984595555555554,139.0,76.01285000000001,4535.81,24.40816,低表现,68.5,54.5,76.0,13.9,24.4
pjxyqwbj086,,计算机科学与技术学院,计算机科学与技术,37273.0,378.0,,0.0,0.0002183667091523,1.0,0,465.9979325490196,228.7,78.41251666666666,4.564960422163588,35.64024,低表现,91.4,90.0,78.4,92.0,35.6
pjxyqwbj087,,计算机科学与技术学院,软件工程,15905.0,0.0,,0.0,0.0545519688572409,1.0,0,13.913385544554457,122.0,69.72215,1140.41,32.99976,中表现,67.2,29.7,69.7,69.6,33.0
pjxyqwbj088,,计算机科学与技术学院,软件工程,97047.0,365.0,,0.0,0.0004022499722959,0.0,0,450.5364509375,286.6,84.58595000000001,8.409043715846995,32.59296,中表现,91.1,95.5,84.6,87.8,32.6
pjxyqwbj089,,计算机科学与技术学院,软件工程,73428.0,545.0,,0.0,0.0001417697583498,0.0,0,667.1536443137255,286.5,82.75854999999999,2.9636996336996337,27.92544,中表现,94.6,95.4,82.8,94.5,27.9
pjxyqwbj090,,人工智能学院,智能科学与技术,19376.0,263.0,,0.0,0.0008527167448804,1.0,0,328.75349711340203,212.9,74.66799999999999,17.826060606060604,34.53304,高表现,88.1,88.5,74.7,83.6,34.5
pjxyqwbj092,,人工智能学院,智能科学与技术,185994.0,0.0,,0.0,0.1575281917931673,0.0,0,13.25693,206.6,87.65365,3293.13,36.7952,高表现,50.4,87.7,87.7,24.8,36.8
pjxyqwbj095,,网络与信息安全学院,网络空间安全,443160.0,0.0,,0.0,0.2565780850723893,0.0,0,15.015572248062016,167.0,84.85549999999999,5363.77,59.13432,高表现,78.4,80.2,84.9,9.8,59.1
pjxyqwbj098,,人工智能学院,智能科学与技术,107453.0,0.0,,0.0769230769230769,0.0601257497003112,1.0,0,12.793225,118.85,73.9955,1256.93,26.3424,中表现,38.0,26.9,74.0,67.5,26.3
pjxyqwbj100,,网络与信息安全学院,信息安全,2966309.0,454.0,,0.0,0.000562819755339,0.0,0,558.6754234375,257.20000000000005,82.84055,11.765758241758242,37.3616,高表现,93.2,93.3,82.8,85.8,37.4
pjxyqwbj101,,计算机科学与技术学院,计算机科学与技术,103299.0,0.0,,0.0,0.0807609846821481,1.0,0,12.836016097560975,104.6,68.20345,1688.31,28.963040000000003,中表现,39.2,14.8,68.2,59.4,29.0
pjxyqwbj104,,人工智能学院,智能科学与技术,19266.0,0.0,,0.0,0.0846849225688375,1.0,0,12.052887887323946,157.20000000000002,72.88600000000001,1770.34,25.964960000000005,低表现,19.5,76.1,72.9,57.3,26.0
pjxyqwbj108,,计算机科学与技术学院,软件工程,142698.0,292.0,,0.0,0.0001020983764034,0.0,0,362.78654384615385,228.8,78.24485,2.1343686006825937,31.020560000000003,中表现,89.0,90.0,78.2,96.0,31.0
pjxyqwbj109,,计算机科学与技术学院,计算机科学与技术,139438.0,531.0,,0.0,0.0001404706311394,0.0,3,651.2403098113206,282.1,79.52085,2.9365413533834586,44.82856,高表现,94.3,95.2,79.5,94.5,44.8
pjxyqwbj112,,计算机科学与技术学院,计算机科学与技术,6776663.0,413.0,,0.0,0.0007244451841137,1.0,0,508.3545306306306,231.4,77.81315000000001,15.144541062801933,30.787600000000005,中表现,92.4,90.5,77.8,84.4,30.8
pjxyqwbj116,,人工智能学院,智能科学与技术,44428.0,0.0,,0.0,0.1606456248307822,1.0,0,10.501452450980391,106.4,67.83635,3358.3,18.429133333333336,低表现,4.8,15.9,67.8,24.1,18.4
pjxyqwbj117,,计算机科学与技术学院,计算机科学与技术,23087.0,882.0,,0.0,0.0003462080325067,1.0,3,1072.0917216161615,325.5,83.71495,7.237485843714609,34.79024,中表现,98.0,97.6,83.7,88.5,34.8
pjxyqwbj122,,网络与信息安全学院,网络工程,135398.0,0.0,,0.0,0.1283672534156867,0.0,0,12.58033986394558,186.0,80.4744,2683.52,30.22272,中表现,32.6,83.9,80.5,34.2,30.2
pjxyqwbj125,,计算机科学与技术学院,计算机科学与技术,88147.0,673.0,,0.0,0.0001722145383239,0.0,3,821.5645085714285,356.8,77.58995,3.600148367952522,37.480320000000006,高表现,96.3,98.4,77.6,93.6,37.5
pjxyqwbj126,,网络与信息安全学院,网络工程,333318.0,0.0,,0.0,0.088905439937393,0.0,0,14.632888547008546,142.20000000000002,78.48015,1858.57,45.24352,高表现,76.5,60.0,78.5,55.2,45.2
pjxyqwbj129,,计算机科学与技术学院,计算机科学与技术,12025.0,1317.0,,0.0,9.525668685580425e-05,1.0,0,1593.750981318681,413.2000000000001,81.7252,1.9913429438543249,27.733200000000004,中表现,99.7,99.5,81.7,96.2,27.7
pjxyqwbj130,,计算机科学与技术学院,计算机科学与技术,57169.0,0.0,,0.0,0.3026048288879895,1.0,0,13.537088235294116,145.8,83.32455,6325.96,45.822,高表现,58.0,65.9,83.3,5.6,45.8
pjxyqwbj133,,计算机科学与技术学院,计算机科学与技术,26460.0,0.0,,0.0,0.0377124728892868,1.0,0,12.474153333333334,104.4,64.64135,788.3800000000001,24.627280000000003,中表现,29.7,14.7,64.6,73.8,24.6
pjxyqwbj139,,计算机科学与技术学院,软件工程,71334.0,0.0,,0.0,0.2993233204273423,1.0,3,13.029795454545454,135.4,75.93130000000001,6257.36,23.72,低表现,44.5,47.6,75.9,5.8,23.7
pjxyqwbj146,,计算机科学与技术学院,物联网工程,84673.0,0.0,,0.0,0.1938572649057499,1.0,3,13.101919207920792,176.8,82.53175,4052.59,31.01936,中表现,46.2,82.5,82.5,17.2,31.0
pjxyqwbj149,,人工智能学院,人工智能,26980.0,0.0,,0.0,0.1649096724136116,1.0,0,12.75542813186813,100.4,63.26595,3447.44,24.870240000000003,中表现,37.0,12.7,63.3,23.0,24.9
pjxyqwbj150,,人工智能学院,人工智能,82178.0,0.0,,0.0,0.3651620519855996,1.0,0,12.202484516129031,131.8,74.39975000000001,7633.72,28.085680000000004,中表现,22.2,42.1,74.4,2.3,28.1
pjxyqwbj153,,网络与信息安全学院,网络空间安全,43430.0,0.0,,0.0,0.3536504629031687,1.0,0,13.902657849462363,53.2,67.91445,7393.07,36.14504000000001,中表现,67.0,3.4,67.9,2.4,36.1
pjxyqwbj154,,计算机科学与技术学院,计算机科学与技术,25251.0,309.0,,0.0,0.0004901847776584,1.0,3,384.5871463636364,225.4,81.3355,10.24732258064516,33.70304,高表现,89.7,89.6,81.3,86.7,33.7
pjxyqwbj155,,网络与信息安全学院,信息安全,6954720.0,0.0,,0.25,0.1596128585382841,0.0,0,13.78047844660194,138.25,85.1995,3336.71,32.20703999999999,高表现,63.9,52.8,85.2,24.2,32.2
pjxyqwbj156,,计算机科学与技术学院,软件工程,18070.0,0.0,,0.0,0.0175933818766975,1.0,0,11.299745263157895,117.8,72.05675,367.79,24.84416,低表现,9.2,25.6,72.1,76.9,24.8
pjxyqwbj158,,人工智能学院,人工智能,18372.0,0.0,,0.0,0.2566307040127203,1.0,0,12.046707843137254,53.8,47.7695,5364.87,19.91186666666667,低表现,19.4,3.5,47.8,9.8,19.9
pjxyqwbj159,,计算机科学与技术学院,软件工程,15125.0,0.0,,0.75,0.023522579744004,1.0,3,12.217732272727275,110.95,66.01485000000001,491.74,23.621520000000004,低表现,22.8,19.0,66.0,76.4,23.6
pjxyqwbj163,,计算机科学与技术学院,软件工程,77112.0,0.0,,0.0,0.0921300242716821,1.0,0,13.06777,124.8,76.18225,1925.98,30.53056,中表现,45.2,32.7,76.2,53.6,30.5
pjxyqwbj164,,计算机科学与技术学院,计算机科学与技术,16927.0,0.0,,0.0,0.2974936163658299,1.0,0,12.716893488372092,198.0,77.89160000000001,6219.110000000001,28.20576,中表现,36.1,86.3,77.9,6.1,28.2
pjxyqwbj166,,计算机科学与技术学院,计算机科学与技术,73705.0,494.0,,0.0,0.0002208159387631,1.0,3,606.6202469662921,285.3,90.27285,4.616161616161616,30.82728,中表现,93.6,95.4,90.3,91.9,30.8
pjxyqwbj169,,计算机科学与技术学院,计算机科学与技术,101132.0,0.0,,0.0,0.0469600124754724,1.0,0,12.538820392156865,126.0,72.08465,981.7,27.963360000000005,中表现,31.3,34.2,72.1,71.8,28.0
